game_pk,f5_away_runs,f5_home_runs,f5_outcome
746999,0,1,HOME
746349,5,5,TIE
746350,2,1,AWAY
746920,2,1,AWAY
746917,2,0,AWAY
746918,3,4,HOME
746915,5,1,AWAY
746916,1,6,HOME
746913,0,1,HOME
746914,1,0,AWAY
746433,3,0,AWAY
746426,1,2,HOME
745779,1,4,HOME
745778,1,2,HOME
745776,3,4,HOME
746912,1,1,TIE
746911,2,7,HOME
746910,0,1,HOME
746907,3,1,AWAY
746908,1,2,HOME
745695,1,1,TIE
745696,0,0,TIE
745689,7,1,AWAY
745693,2,4,HOME
745044,2,5,HOME
745040,0,1,HOME
745041,0,1,HOME
746905,0,1,HOME
746903,1,8,HOME
746906,2,3,HOME
744885,3,0,AWAY
744876,0,3,HOME
744877,0,4,HOME
746904,0,0,TIE
746902,6,1,AWAY
746901,1,3,HOME
745528,4,1,AWAY
745530,0,0,TIE
745773,1,0,AWAY
745769,3,9,HOME
745770,8,2,AWAY
745768,2,2,TIE
745767,1,1,TIE
747068,0,5,HOME
745931,0,2,HOME
745932,4,0,AWAY
747139,0,2,HOME
747064,0,1,HOME
745604,0,2,HOME
745599,7,4,AWAY
745602,3,2,AWAY
746817,4,0,AWAY
746814,0,0,TIE
747143,5,2,AWAY
747140,8,5,AWAY
747141,2,3,HOME
747142,4,4,TIE
747138,0,5,HOME
747137,7,3,AWAY
746084,2,0,AWAY
746082,0,5,HOME
746079,5,4,AWAY
746400,1,0,AWAY
747136,1,3,HOME
747135,2,3,HOME
747133,4,3,AWAY
747134,0,3,HOME
747130,0,2,HOME
747132,1,3,HOME
747129,1,4,HOME
747131,0,0,TIE
747125,2,1,AWAY
745263,0,0,TIE
745260,0,3,HOME
745261,5,1,AWAY
746152,1,2,HOME
746155,1,7,HOME
746153,0,2,HOME
745827,4,0,AWAY
745828,3,0,AWAY
745825,1,1,TIE
747128,0,0,TIE
747124,0,7,HOME
747122,3,1,AWAY
747120,8,0,AWAY
747119,1,5,HOME
747121,0,3,HOME
746875,3,2,AWAY
746876,2,0,AWAY
746874,1,0,AWAY
745501,0,7,HOME
745493,1,3,HOME
745498,4,1,AWAY
745117,1,5,HOME
745119,0,3,HOME
745111,0,5,HOME
746576,2,1,AWAY
746575,1,4,HOME
746250,4,3,AWAY
746247,4,1,AWAY
745112,1,2,HOME
745106,0,1,HOME
745108,3,1,AWAY
745760,0,0,TIE
745099,3,4,HOME
746803,4,6,HOME
745999,1,0,AWAY
745101,7,9,HOME
745100,1,1,TIE
745094,1,0,AWAY
745096,2,4,HOME
744938,0,4,HOME
745086,2,2,TIE
745091,0,0,TIE
745084,1,1,TIE
746056,5,3,AWAY
745082,1,0,AWAY
745077,1,0,AWAY
747112,1,7,HOME
747109,6,2,AWAY
745893,6,6,TIE
745887,1,2,HOME
745485,1,1,TIE
745073,0,1,HOME
746282,1,0,AWAY
746285,8,4,AWAY
745074,1,4,HOME
745065,3,5,HOME
745064,0,2,HOME
745066,0,1,HOME
745722,3,0,AWAY
744904,3,0,AWAY
744905,1,2,HOME
745068,2,2,TIE
745386,1,7,HOME
745388,1,1,TIE
745467,4,0,AWAY
745466,4,0,AWAY
746032,0,2,HOME
746025,1,5,HOME
745382,0,2,HOME
746515,5,0,AWAY
745380,2,5,HOME
745378,0,6,HOME
745376,1,0,AWAY
745132,4,5,HOME
745134,2,3,HOME
745048,3,0,AWAY
745373,0,1,HOME
745370,5,5,TIE
745369,0,3,HOME
745368,6,1,AWAY
745210,3,2,AWAY
745286,4,0,AWAY
745287,0,0,TIE
745367,0,2,HOME
745364,0,0,TIE
745360,0,4,HOME
746093,4,1,AWAY
747145,5,2,AWAY
745848,2,1,AWAY
745850,6,2,AWAY
745845,3,1,AWAY
746009,1,3,HOME
746008,1,3,HOME
746007,0,3,HOME
746006,3,0,AWAY
746003,2,10,HOME
746735,3,9,HOME
746732,5,1,AWAY
746728,6,2,AWAY
747055,7,1,AWAY
747054,8,5,AWAY
747056,3,3,TIE
746002,7,3,AWAY
746004,4,1,AWAY
746005,0,0,TIE
745189,1,0,AWAY
745190,5,4,AWAY
745192,0,0,TIE
745519,1,1,TIE
745516,0,1,HOME
745513,3,2,AWAY
745512,4,5,HOME
746000,5,4,AWAY
745998,7,1,AWAY
746001,4,4,TIE
745997,1,6,HOME
745996,0,2,HOME
746890,0,0,TIE
746884,0,4,HOME
746883,0,3,HOME
746313,2,0,AWAY
746315,2,4,HOME
746312,1,2,HOME
745995,1,6,HOME
745993,0,7,HOME
745994,2,1,AWAY
745990,2,3,HOME
745991,3,0,AWAY
745989,2,4,HOME
745992,1,7,HOME
746389,4,2,AWAY
746066,1,0,AWAY
746058,4,2,AWAY
746063,0,1,HOME
745986,0,0,TIE
745987,1,0,AWAY
745988,4,7,HOME
745985,1,3,HOME
745983,5,4,AWAY
745980,3,1,AWAY
745984,3,4,HOME
745569,0,3,HOME
745568,1,0,AWAY
745570,0,2,HOME
746466,10,0,AWAY
746461,3,4,HOME
746463,0,10,HOME
745982,1,2,HOME
745981,2,0,AWAY
745978,1,0,AWAY
745979,5,2,AWAY
745977,3,1,AWAY
746215,3,5,HOME
746217,5,0,AWAY
746219,1,0,AWAY
745401,3,5,HOME
745403,4,3,AWAY
745402,0,4,HOME
745396,5,1,AWAY
745974,2,1,AWAY
745973,1,2,HOME
745975,5,5,TIE
745970,2,4,HOME
745972,3,3,TIE
745971,1,7,HOME
746535,4,5,HOME
746537,1,2,HOME
746534,3,0,AWAY
746532,2,3,HOME
746127,5,4,AWAY
746129,2,3,HOME
746122,4,0,AWAY
745968,2,2,TIE
745969,0,5,HOME
745967,0,0,TIE
745880,1,0,AWAY
745882,4,5,HOME
746850,0,2,HOME
746848,0,0,TIE
746851,1,2,HOME
745964,5,2,AWAY
745966,2,3,HOME
745961,1,6,HOME
745959,2,1,AWAY
745958,5,0,AWAY
745960,2,2,TIE
747086,7,0,AWAY
747085,3,4,HOME
747081,13,3,AWAY
745957,0,8,HOME
745955,0,0,TIE
745956,3,2,AWAY
745953,4,0,AWAY
745954,7,1,AWAY
745951,3,4,HOME
745950,3,3,TIE
745949,0,5,HOME
745952,1,2,HOME
745948,0,2,HOME
745136,2,0,AWAY
745138,1,2,HOME
745137,0,0,TIE
745625,7,3,AWAY
745617,5,1,AWAY
745618,2,4,HOME
745946,3,2,AWAY
745943,0,5,HOME
745945,0,6,HOME
746730,4,4,TIE
746665,1,0,AWAY
746667,3,2,AWAY
746669,3,3,TIE
745947,2,5,HOME
745944,3,3,TIE
745938,2,0,AWAY
745941,0,1,HOME
745942,1,5,HOME
745940,4,1,AWAY
745291,2,1,AWAY
745285,1,10,HOME
745288,0,0,TIE
747153,2,1,AWAY
747148,12,0,AWAY
747151,3,5,HOME
745939,1,3,HOME
745935,1,1,TIE
745933,1,1,TIE
745934,4,4,TIE
745936,3,0,AWAY
745929,8,3,AWAY
745441,4,2,AWAY
745442,1,2,HOME
745443,3,0,AWAY
745930,2,6,HOME
745682,5,2,AWAY
745683,0,3,HOME
746497,0,3,HOME
746498,2,0,AWAY
745029,1,0,AWAY
745677,1,0,AWAY
745671,3,5,HOME
746651,2,4,HOME
745754,3,4,HOME
745755,3,1,AWAY
747045,4,6,HOME
745670,0,3,HOME
745665,0,3,HOME
745669,0,2,HOME
745664,4,5,HOME
745262,2,1,AWAY
746310,0,1,HOME
746306,1,4,HOME
745662,3,1,AWAY
745661,2,1,AWAY
745658,0,2,HOME
745081,4,3,AWAY
747111,8,9,HOME
747110,0,1,HOME
745654,0,2,HOME
745655,0,0,TIE
745651,2,0,AWAY
745404,1,3,HOME
745892,4,1,AWAY
745891,5,6,HOME
745650,3,7,HOME
745646,1,2,HOME
745649,1,4,HOME
745648,1,0,AWAY
746212,1,0,AWAY
747182,1,1,TIE
745641,0,3,HOME
745639,3,1,AWAY
745549,2,6,HOME
745640,2,6,HOME
745638,1,7,HOME
745635,0,4,HOME
746199,6,5,AWAY
746203,3,1,AWAY
745309,4,0,AWAY
745631,2,6,HOME
745627,3,2,AWAY
745628,1,3,HOME
744900,1,1,TIE
745788,7,4,AWAY
744965,3,5,HOME
745856,4,8,HOME
745857,2,4,HOME
746177,4,2,AWAY
746180,5,0,AWAY
746179,7,2,AWAY
746176,0,3,HOME
746172,1,0,AWAY
746738,0,7,HOME
744871,2,3,HOME
746629,2,3,HOME
744818,2,1,AWAY
744816,5,0,AWAY
745801,4,6,HOME
745479,2,4,HOME
747060,1,7,HOME
747063,1,3,HOME
747062,4,1,AWAY
746085,2,4,HOME
746083,6,2,AWAY
745105,2,1,AWAY
745104,0,2,HOME
746729,1,1,TIE
746242,3,0,AWAY
746246,3,7,HOME
746244,2,0,AWAY
746243,3,0,AWAY
746245,10,4,AWAY
746237,5,4,AWAY
746236,4,2,AWAY
746239,3,1,AWAY
746238,2,1,AWAY
746645,6,0,AWAY
746644,1,3,HOME
746643,1,0,AWAY
745509,0,4,HOME
745508,5,0,AWAY
745507,2,4,HOME
746241,6,0,AWAY
746240,0,1,HOME
746232,1,5,HOME
746234,4,0,AWAY
746233,0,4,HOME
746235,5,5,TIE
745016,6,1,AWAY
745013,1,0,AWAY
745012,0,1,HOME
746390,8,6,AWAY
746227,10,2,AWAY
746226,4,3,AWAY
746230,2,2,TIE
746229,3,2,AWAY
746228,1,0,AWAY
746225,2,1,AWAY
745253,0,4,HOME
745251,0,5,HOME
745252,0,1,HOME
746224,1,1,TIE
746222,1,1,TIE
746221,0,3,HOME
747190,2,5,HOME
747193,7,0,AWAY
747192,1,4,HOME
745326,8,1,AWAY
745329,1,3,HOME
745321,2,9,HOME
746131,0,2,HOME
746132,1,7,HOME
746218,1,4,HOME
746213,3,5,HOME
746210,0,5,HOME
746214,2,2,TIE
746211,3,2,AWAY
746209,7,0,AWAY
745647,1,4,HOME
745643,0,3,HOME
746859,1,4,HOME
746856,7,0,AWAY
746855,0,3,HOME
746208,7,3,AWAY
746206,4,4,TIE
746204,7,0,AWAY
746207,4,4,TIE
746202,1,2,HOME
746201,0,0,TIE
745633,2,3,HOME
745232,0,1,HOME
745227,5,1,AWAY
745231,0,1,HOME
746200,2,4,HOME
746195,6,8,HOME
746197,6,7,HOME
746198,1,1,TIE
746196,2,2,TIE
746193,3,1,AWAY
746194,0,2,HOME
746191,2,3,HOME
745709,0,5,HOME
745713,8,2,AWAY
745710,8,1,AWAY
746192,4,1,AWAY
746187,5,0,AWAY
746189,2,2,TIE
746190,9,0,AWAY
746186,2,1,AWAY
746270,0,3,HOME
746266,2,2,TIE
746267,0,2,HOME
744894,0,5,HOME
744889,4,2,AWAY
744890,0,2,HOME
744892,1,2,HOME
746429,2,3,HOME
746430,0,3,HOME
746432,3,0,AWAY
746184,7,4,AWAY
746182,4,1,AWAY
746183,2,3,HOME
746185,2,2,TIE
746178,0,7,HOME
744966,1,3,HOME
744967,2,0,AWAY
744898,2,2,TIE
745457,8,2,AWAY
746670,6,4,AWAY
746668,2,5,HOME
745774,0,0,TIE
745855,1,1,TIE
746663,8,2,AWAY
745445,1,2,HOME
745435,4,1,AWAY
745436,3,0,AWAY
745438,2,12,HOME
746170,0,3,HOME
746169,2,5,HOME
746163,1,4,HOME
745361,2,1,AWAY
745359,4,0,AWAY
745362,1,0,AWAY
745363,6,1,AWAY
745110,4,1,AWAY
746080,1,3,HOME
746081,2,2,TIE
746076,1,0,AWAY
745356,0,1,HOME
745352,5,1,AWAY
745354,3,5,HOME
745353,1,2,HOME
745351,1,4,HOME
745348,0,3,HOME
745346,6,0,AWAY
745347,0,0,TIE
745350,0,0,TIE
745589,2,4,HOME
745583,3,9,HOME
745587,1,5,HOME
746559,4,0,AWAY
746562,7,3,AWAY
746563,1,7,HOME
746867,2,2,TIE
746864,0,3,HOME
745164,3,6,HOME
745323,4,1,AWAY
745324,3,0,AWAY
745319,2,1,AWAY
745317,6,6,TIE
745320,1,9,HOME
747102,2,2,TIE
747100,0,3,HOME
747103,3,2,AWAY
746620,4,1,AWAY
746615,3,4,HOME
746616,3,2,AWAY
746119,2,1,AWAY
746117,2,4,HOME
746364,1,0,AWAY
745389,5,3,AWAY
745636,2,0,AWAY
746116,2,4,HOME
746120,1,0,AWAY
746112,0,4,HOME
746114,2,4,HOME
745140,2,4,HOME
745139,2,0,AWAY
747146,0,0,TIE
747147,1,7,HOME
747058,3,3,TIE
745522,0,3,HOME
745523,2,1,AWAY
747053,2,6,HOME
747049,0,1,HOME
746325,0,1,HOME
746324,7,0,AWAY
747050,1,2,HOME
747047,1,4,HOME
747044,1,7,HOME
747041,4,3,AWAY
747040,0,1,HOME
747037,2,5,HOME
745181,0,5,HOME
745180,1,1,TIE
746794,0,3,HOME
747029,5,9,HOME
744930,5,2,AWAY
744923,0,4,HOME
745085,2,0,AWAY
747028,0,2,HOME
747025,2,1,AWAY
745733,0,4,HOME
745734,11,5,AWAY
746373,0,5,HOME
747021,2,2,TIE
747016,8,2,AWAY
745234,4,0,AWAY
745236,2,2,TIE
747014,7,2,AWAY
747012,3,1,AWAY
747013,6,1,AWAY
744990,6,1,AWAY
744991,0,3,HOME
746036,3,6,HOME
746035,0,3,HOME
747010,0,2,HOME
747007,3,10,HOME
747003,3,9,HOME
744899,2,5,HOME
745780,1,3,HOME
746996,1,0,AWAY
746103,4,6,HOME
746102,3,5,HOME
746507,5,5,TIE
746992,2,5,HOME
746990,6,1,AWAY
746989,0,0,TIE
746419,0,2,HOME
746987,4,0,AWAY
746983,2,1,AWAY
746982,3,3,TIE
745688,2,1,AWAY
745690,8,3,AWAY
745849,8,0,AWAY
747123,5,0,AWAY
747116,1,3,HOME
746949,3,3,TIE
746950,0,6,HOME
747027,0,3,HOME
747026,3,0,AWAY
747113,1,5,HOME
747108,0,0,TIE
747107,0,2,HOME
747106,0,7,HOME
745729,8,1,AWAY
745731,1,4,HOME
745727,3,0,AWAY
745160,1,4,HOME
745157,4,2,AWAY
745158,0,2,HOME
746816,0,1,HOME
747105,0,6,HOME
747104,1,1,TIE
747101,4,1,AWAY
747097,3,2,AWAY
747099,1,5,HOME
747098,0,5,HOME
747181,1,0,AWAY
747180,2,0,AWAY
747179,3,3,TIE
747178,0,1,HOME
745390,4,1,AWAY
745392,0,2,HOME
745385,2,1,AWAY
747093,0,0,TIE
747096,6,2,AWAY
747094,4,2,AWAY
746013,2,4,HOME
746012,2,1,AWAY
746010,3,2,AWAY
747065,0,2,HOME
747066,1,1,TIE
747061,4,2,AWAY
746333,0,0,TIE
745926,3,1,AWAY
745924,6,0,AWAY
745923,2,3,HOME
746489,2,2,TIE
745915,2,4,HOME
745902,6,2,AWAY
745903,2,3,HOME
745898,4,3,AWAY
745738,5,8,HOME
745492,0,0,TIE
745491,3,4,HOME
745896,2,8,HOME
745894,2,4,HOME
745895,0,4,HOME
747188,1,4,HOME
745238,0,1,HOME
745239,2,1,AWAY
745886,3,3,TIE
745885,3,7,HOME
746771,2,2,TIE
746773,0,2,HOME
745311,2,2,TIE
745314,0,2,HOME
745878,0,0,TIE
745787,0,2,HOME
745875,2,4,HOME
745879,3,8,HOME
746847,2,0,AWAY
745927,0,3,HOME
745872,1,1,TIE
744980,2,2,TIE
744977,1,2,HOME
744975,4,0,AWAY
745870,3,1,AWAY
745864,4,0,AWAY
745866,1,0,AWAY
745046,4,3,AWAY
746258,0,2,HOME
745852,2,1,AWAY
745854,3,3,TIE
745853,4,0,AWAY
745846,3,2,AWAY
745521,4,8,HOME
746822,0,1,HOME
746820,0,0,TIE
747224,1,16,HOME
747221,7,4,AWAY
747220,0,3,HOME
747219,2,2,TIE
746569,4,3,AWAY
746571,3,1,AWAY
746573,2,3,HOME
747217,6,6,TIE
747216,0,5,HOME
747213,1,1,TIE
747214,5,8,HOME
747212,2,2,TIE
745188,1,0,AWAY
745266,0,1,HOME
747211,6,4,AWAY
747210,1,1,TIE
747207,6,0,AWAY
747208,7,1,AWAY
747209,3,0,AWAY
747206,4,11,HOME
746715,1,1,TIE
747043,1,3,HOME
747205,4,2,AWAY
747201,11,0,AWAY
747198,2,4,HOME
746143,3,0,AWAY
747200,3,0,AWAY
747197,0,0,TIE
745017,2,4,HOME
745011,0,4,HOME
745819,2,1,AWAY
745812,4,1,AWAY
745813,3,4,HOME
747194,1,2,HOME
747196,2,4,HOME
747195,6,3,AWAY
745406,0,3,HOME
745410,1,12,HOME
747189,1,10,HOME
744842,1,0,AWAY
744841,4,1,AWAY
745562,4,2,AWAY
745564,1,8,HOME
745566,0,1,HOME
747185,13,5,AWAY
747183,3,2,AWAY
747186,0,3,HOME
747163,1,6,HOME
745054,2,1,AWAY
745051,0,5,HOME
746298,1,3,HOME
746293,0,1,HOME
746292,1,7,HOME
745660,2,0,AWAY
745656,4,1,AWAY
745637,5,0,AWAY
745552,4,2,AWAY
745632,1,6,HOME
745629,2,1,AWAY
744897,0,0,TIE
745783,5,6,HOME
745626,0,1,HOME
745612,4,2,AWAY
745611,1,1,TIE
745616,3,0,AWAY
746740,0,3,HOME
746830,4,2,AWAY
745606,1,1,TIE
745608,5,2,AWAY
745605,3,3,TIE
745202,0,2,HOME
745203,2,3,HOME
745115,7,1,AWAY
745113,1,7,HOME
745758,0,0,TIE
745098,2,7,HOME
745092,6,0,AWAY
744934,0,0,TIE
745087,5,1,AWAY
745060,3,1,AWAY
746356,1,0,AWAY
745056,4,3,AWAY
746111,3,3,TIE
745211,1,5,HOME
745045,0,8,HOME
745534,0,0,TIE
746584,0,1,HOME
745043,0,0,TIE
746415,3,0,AWAY
745550,3,3,TIE
745225,5,1,AWAY
747169,0,1,HOME
746263,3,2,AWAY
745526,6,2,AWAY
745193,10,1,AWAY
745820,4,8,HOME
745275,8,0,AWAY
746653,5,5,TIE
746648,4,4,TIE
746403,2,1,AWAY
746638,8,7,AWAY
746798,4,0,AWAY
746642,0,7,HOME
746551,2,7,HOME
746053,2,2,TIE
744924,3,0,AWAY
746626,3,5,HOME
747022,8,6,AWAY
746290,0,4,HOME
746600,2,3,HOME
746596,5,4,AWAY
745687,6,0,AWAY
745684,7,3,AWAY
746493,6,0,AWAY
745030,1,2,HOME
745024,1,6,HOME
746650,1,7,HOME
746652,1,3,HOME
745757,0,0,TIE
745753,0,5,HOME
747052,0,5,HOME
745672,1,5,HOME
745673,2,3,HOME
745614,5,1,AWAY
745613,0,1,HOME
746741,2,3,HOME
746828,2,9,HOME
746831,1,3,HOME
745610,6,0,AWAY
745201,0,6,HOME
745039,1,1,TIE
745037,2,5,HOME
746899,0,0,TIE
746900,0,5,HOME
746896,3,0,AWAY
746895,0,7,HOME
745433,5,0,AWAY
745272,2,1,AWAY
745271,3,0,AWAY
746893,1,2,HOME
745829,1,0,AWAY
745830,4,2,AWAY
746885,0,1,HOME
745842,0,0,TIE
745844,0,3,HOME
745843,1,0,AWAY
746733,1,1,TIE
746731,5,2,AWAY
745838,1,5,HOME
745839,9,4,AWAY
745841,0,0,TIE
745840,0,0,TIE
745837,1,0,AWAY
745836,1,2,HOME
746160,4,2,AWAY
746156,2,2,TIE
746154,0,10,HOME
745835,4,1,AWAY
745833,6,4,AWAY
745834,1,0,AWAY
745832,0,1,HOME
745831,1,1,TIE
745103,5,4,AWAY
745182,3,0,AWAY
745186,6,3,AWAY
745826,1,3,HOME
745821,2,0,AWAY
745582,2,5,HOME
745580,2,0,AWAY
746065,0,4,HOME
746067,7,2,AWAY
746064,4,2,AWAY
746637,1,3,HOME
746633,2,5,HOME
746634,3,0,AWAY
745822,2,5,HOME
745823,0,1,HOME
745824,2,1,AWAY
745818,0,2,HOME
745816,2,0,AWAY
745817,3,3,TIE
744854,7,5,AWAY
745814,6,2,AWAY
745571,0,3,HOME
745815,3,2,AWAY
745811,4,6,HOME
745809,0,0,TIE
745810,1,2,HOME
745805,1,3,HOME
745807,2,7,HOME
745005,11,2,AWAY
745004,2,6,HOME
745002,1,1,TIE
746861,11,1,AWAY
746863,1,6,HOME
746862,4,0,AWAY
745806,1,6,HOME
745808,0,7,HOME
745804,2,2,TIE
745476,3,2,AWAY
745477,0,0,TIE
745480,0,2,HOME
745800,2,7,HOME
745798,3,4,HOME
745797,3,3,TIE
746040,2,5,HOME
746041,1,0,AWAY
746042,2,3,HOME
746034,5,2,AWAY
745715,1,1,TIE
745716,5,2,AWAY
745794,1,2,HOME
745792,2,8,HOME
745793,3,0,AWAY
745795,4,0,AWAY
745791,1,6,HOME
745789,7,2,AWAY
745184,5,0,AWAY
746519,3,5,HOME
746521,2,2,TIE
746522,7,1,AWAY
745220,0,2,HOME
745219,0,3,HOME
745216,0,4,HOME
745790,0,3,HOME
745784,3,7,HOME
745785,0,4,HOME
745786,1,1,TIE
745782,7,1,AWAY
745781,0,2,HOME
745379,3,1,AWAY
745377,5,1,AWAY
747162,8,0,AWAY
747161,4,4,TIE
747159,1,2,HOME
746749,4,1,AWAY
746751,4,2,AWAY
746750,1,0,AWAY
745777,2,2,TIE
745775,0,0,TIE
744888,1,0,AWAY
744886,1,5,HOME
744881,0,1,HOME
745529,6,0,AWAY
746295,4,0,AWAY
746294,8,0,AWAY
746130,0,1,HOME
746407,0,4,HOME
746408,8,3,AWAY
746399,2,0,AWAY
746394,3,0,AWAY
745752,1,7,HOME
745749,1,5,HOME
746480,2,8,HOME
746397,0,3,HOME
746391,0,8,HOME
746387,4,1,AWAY
746381,10,0,AWAY
746377,0,4,HOME
746783,0,2,HOME
746376,1,4,HOME
746372,0,5,HOME
746374,0,2,HOME
744913,5,7,HOME
744912,4,3,AWAY
746366,1,6,HOME
746369,1,1,TIE
746370,2,1,AWAY
745230,1,3,HOME
746365,3,1,AWAY
746358,2,1,AWAY
744983,1,0,AWAY
745058,6,1,AWAY
746357,4,1,AWAY
746351,2,2,TIE
746998,2,0,AWAY
745540,0,4,HOME
745541,6,0,AWAY
746348,0,0,TIE
746666,1,12,HOME
746343,0,4,HOME
746345,9,5,AWAY
746342,2,3,HOME
745365,0,0,TIE
746340,6,8,HOME
746338,2,8,HOME
746334,1,0,AWAY
744873,4,2,AWAY
745194,2,0,AWAY
745594,3,2,AWAY
745597,1,1,TIE
745591,1,5,HOME
745590,0,5,HOME
746725,2,1,AWAY
745428,4,3,AWAY
746071,6,0,AWAY
746068,3,6,HOME
745578,1,2,HOME
745573,1,4,HOME
746558,2,1,AWAY
745337,0,0,TIE
745574,1,3,HOME
745572,4,4,TIE
746951,4,1,AWAY
745567,1,6,HOME
746456,5,1,AWAY
745559,1,2,HOME
746858,1,2,HOME
745556,2,4,HOME
745558,1,2,HOME
745481,7,4,AWAY
745470,2,0,AWAY
745554,3,1,AWAY
745546,1,4,HOME
745224,0,9,HOME
746115,3,4,HOME
747166,2,8,HOME
745544,5,6,HOME
747083,1,1,TIE
746268,2,7,HOME
744891,4,6,HOME
746016,10,1,AWAY
746017,0,10,HOME
745535,3,4,HOME
745525,1,2,HOME
744797,0,7,HOME
744798,6,3,AWAY
745644,9,2,AWAY
745642,1,14,HOME
745630,2,0,AWAY
744971,1,2,HOME
744970,1,2,HOME
747095,4,0,AWAY
747091,9,4,AWAY
746476,0,0,TIE
745035,5,5,TIE
746897,5,6,HOME
745432,8,0,AWAY
746894,5,3,AWAY
746886,0,0,TIE
746879,3,0,AWAY
745506,2,2,TIE
745499,2,1,AWAY
745167,0,4,HOME
745897,0,2,HOME
745899,0,0,TIE
746545,1,1,TIE
746547,1,6,HOME
746546,1,0,AWAY
746543,3,1,AWAY
746538,6,4,AWAY
746539,5,0,AWAY
746991,0,9,HOME
746746,5,0,AWAY
746747,1,0,AWAY
746745,5,4,AWAY
746744,2,0,AWAY
745358,1,1,TIE
746743,0,0,TIE
746742,2,3,HOME
746414,1,0,AWAY
746416,5,4,AWAY
746898,0,7,HOME
745429,2,4,HOME
746892,1,8,HOME
746972,4,1,AWAY
746881,4,3,AWAY
746878,8,0,AWAY
746882,0,0,TIE
746880,3,1,AWAY
745176,3,2,AWAY
746870,5,5,TIE
746871,5,1,AWAY
746872,5,1,AWAY
746707,2,3,HOME
746704,0,3,HOME
746705,4,1,AWAY
745079,1,2,HOME
746869,0,0,TIE
746866,2,0,AWAY
746868,1,0,AWAY
745322,1,2,HOME
745325,3,4,HOME
746860,5,1,AWAY
747015,3,0,AWAY
745153,2,0,AWAY
745175,4,3,AWAY
746854,5,0,AWAY
746852,3,0,AWAY
746853,0,0,TIE
746277,0,6,HOME
746278,3,1,AWAY
746684,0,6,HOME
746683,0,5,HOME
746849,1,1,TIE
746846,1,4,HOME
746844,2,4,HOME
746840,2,4,HOME
746760,7,5,AWAY
746761,1,1,TIE
746603,3,7,HOME
746598,1,4,HOME
746843,2,4,HOME
746841,0,3,HOME
746838,1,0,AWAY
746839,1,2,HOME
746836,0,6,HOME
746024,3,3,TIE
746022,7,2,AWAY
746023,1,3,HOME
745458,3,2,AWAY
745461,9,2,AWAY
746833,0,3,HOME
746835,0,9,HOME
746832,3,0,AWAY
746827,1,2,HOME
746101,4,2,AWAY
746097,1,3,HOME
746100,7,7,TIE
746509,2,4,HOME
746508,2,0,AWAY
746506,2,1,AWAY
746826,1,0,AWAY
746825,0,5,HOME
746819,0,0,TIE
745028,1,2,HOME
746553,0,1,HOME
745014,6,3,AWAY
745576,3,6,HOME
746059,2,4,HOME
746061,3,0,AWAY
745010,3,0,AWAY
745008,2,2,TIE
746139,1,7,HOME
744993,2,10,HOME
745712,0,7,HOME
746599,1,9,HOME
746752,3,3,TIE
744969,4,1,AWAY
744968,0,1,HOME
744964,2,5,HOME
746810,6,2,AWAY
746793,4,3,AWAY
746791,3,1,AWAY
746790,2,0,AWAY
746784,7,0,AWAY
746787,2,3,HOME
745244,3,2,AWAY
746459,3,0,AWAY
746780,0,0,TIE
746775,4,3,AWAY
746778,3,2,AWAY
746617,5,1,AWAY
746619,1,7,HOME
746044,3,2,AWAY
746772,0,1,HOME
746766,1,0,AWAY
746287,0,0,TIE
744985,1,2,HOME
744989,2,3,HOME
746768,5,1,AWAY
746763,1,2,HOME
746762,2,5,HOME
746759,1,2,HOME
745297,2,2,TIE
746758,2,2,TIE
746753,1,2,HOME
746335,2,1,AWAY
746329,0,0,TIE
746807,1,2,HOME
746319,3,0,AWAY
746483,1,3,HOME
744945,3,5,HOME
744939,0,0,TIE
745259,0,2,HOME
746309,3,8,HOME
745904,0,5,HOME
746305,5,3,AWAY
746630,5,3,AWAY
746302,8,4,AWAY
746297,1,1,TIE
746296,6,0,AWAY
746135,1,2,HOME
745006,2,1,AWAY
744997,0,1,HOME
746289,6,2,AWAY
746978,5,0,AWAY
746786,1,5,HOME
746947,5,1,AWAY
744972,2,1,AWAY
747154,4,11,HOME
745905,2,3,HOME
746048,7,0,AWAY
746038,7,0,AWAY
744879,9,4,AWAY
746089,2,5,HOME
746091,4,1,AWAY
746087,5,2,AWAY
746090,4,6,HOME
746086,1,0,AWAY
745200,4,3,AWAY
745197,0,3,HOME
745198,7,1,AWAY
745761,0,7,HOME
745762,0,2,HOME
745763,4,0,AWAY
746891,2,1,AWAY
746073,5,0,AWAY
746070,4,4,TIE
745666,0,13,HOME
745667,5,2,AWAY
746149,3,6,HOME
746147,1,8,HOME
747199,1,3,HOME
745416,1,1,TIE
745412,0,3,HOME
746062,4,0,AWAY
746060,9,3,AWAY
746055,1,0,AWAY
746049,7,5,AWAY
746050,2,2,TIE
746052,2,0,AWAY
745565,0,3,HOME
745560,0,1,HOME
745555,6,3,AWAY
746252,0,5,HOME
746188,6,1,AWAY
744963,2,2,TIE
745742,2,0,AWAY
745657,2,0,AWAY
745409,1,3,HOME
745405,0,2,HOME
745645,2,0,AWAY
745551,4,1,AWAY
745306,0,1,HOME
745621,0,0,TIE
745620,0,3,HOME
745624,0,0,TIE
745622,2,1,AWAY
745623,1,3,HOME
744937,0,3,HOME
745088,0,0,TIE
747032,1,0,AWAY
